,AccountID,AccountType,Industry,BusinessType,Country,Internal_External,f_parent
747,0012e0000037tUXAAY,Business Organization,Education,Not for profit,Australia,Internal,0
748,0012e0000037tUYAAY,Business Organization,Services,Large Australian Corporate,Australia,External,0
749,0012e0000037tUZAAY,Business Organization,Education,Not for profit,Australia,Internal,0
750,0012e0000037tUaAAI,Business Organization,Education,Not for profit,Australia,Internal,0
751,0012e0000037tUbAAI,Business Organization,Education,Not for profit,Australia,Internal,0
752,0012e0000037tUcAAI,Business Organization,Education,Not for profit,Australia,Internal,0
753,0012e0000037tUdAAI,Business Organization,Education,Not for profit,Australia,Internal,0
754,0012e0000037tUeAAI,Business Organization,Education,Not for profit,Australia,Internal,0
755,0012e0000037tUfAAI,Business Organization,Education,Not for profit,Australia,Internal,0
756,0012e0000037tUgAAI,Business Organization,Education,Not for profit,Australia,Internal,0
757,0012e0000037tUhAAI,Business Organization,Education,Not for profit,Australia,Internal,0
758,0012e0000037tUiAAI,Business Organization,Education,Not for profit,Australia,Internal,0
759,0012e0000037tUjAAI,Business Organization,Education,Not for profit,Australia,Internal,0
760,0012e0000037tUkAAI,Business Organization,Education,Not for profit,Australia,Internal,0
761,0012e0000037tUlAAI,Business Organization,Education,Not for profit,Australia,Internal,0
762,0012e0000037tUmAAI,Business Organization,Education,Not for profit,Australia,Internal,0
763,0012e0000037tUnAAI,Business Organization,Education,Not for profit,Australia,Internal,0
764,0012e0000037tUoAAI,Business Organization,Education,Not for profit,Australia,Internal,0
765,0012e0000037tUpAAI,Business Organization,Education,Not for profit,Australia,Internal,0
766,0012e0000037tUqAAI,Business Organization,Education,Not for profit,Australia,Internal,0
767,0012e0000037tUrAAI,Business Organization,Education,Not for profit,Australia,Internal,0
768,0012e0000037tUsAAI,Business Organization,Education,Not for profit,Australia,Internal,0
769,0012e0000037tUtAAI,Business Organization,Education,Not for profit,Australia,Internal,0
770,0012e0000037tUuAAI,Business Organization,Education,Not for profit,Australia,Internal,0
771,0012e0000037tUvAAI,Business Organization,Education,Not for profit,Australia,Internal,0
772,0012e0000037tUwAAI,Business Organization,Education,Not for profit,Australia,Internal,0
773,0012e0000037tUxAAI,Business Organization,Education,Not for profit,Australia,Internal,0
774,0012e0000037tUyAAI,Business Organization,Education,Not for profit,Australia,Internal,0
775,0012e0000037tUzAAI,Business Organization,Education,Not for profit,Australia,Internal,0
776,0012e0000037tV0AAI,Business Organization,Education,Not for profit,Australia,Internal,0
777,0012e0000037tV1AAI,Business Organization,Education,Not for profit,Australia,Internal,0
778,0012e0000037tV2AAI,Business Organization,Education,Not for profit,Australia,Internal,0
779,0012e0000037tV3AAI,Business Organization,Education,Not for profit,Australia,Internal,0
780,0012e0000037tV4AAI,Business Organization,Education,Not for profit,Australia,Internal,0
781,0012e0000037tV5AAI,Business Organization,Education,Not for profit,Australia,Internal,0
782,0012e0000037tV6AAI,Business Organization,Education,Not for profit,Australia,Internal,0
783,0012e0000037tV7AAI,Business Organization,Education,Not for profit,Australia,Internal,0
784,0012e0000037tV8AAI,Business Organization,Education,Not for profit,Australia,Internal,0
785,0012e0000037tV9AAI,Business Organization,Education,Not for profit,Australia,Internal,0
786,0012e0000037tVAAAY,Business Organization,Education,Not for profit,Australia,Internal,0
787,0012e0000037tVBAAY,Business Organization,Education,Not for profit,Australia,Internal,0
788,0012e0000037tVCAAY,Business Organization,Education,Not for profit,Australia,Internal,0
789,0012e0000037tVDAAY,Business Organization,Education,Not for profit,Australia,Internal,0
790,0012e0000037tVEAAY,Business Organization,Education,Not for profit,Australia,Internal,0
791,0012e0000037tVFAAY,Business Organization,Education,Not for profit,Australia,Internal,0
792,0012e0000037tVGAAY,Business Organization,Education,Not for profit,Australia,Internal,0
793,0012e0000037tVHAAY,Business Organization,Education,Not for profit,Australia,Internal,0
794,0012e0000037tVIAAY,Business Organization,Education,Not for profit,Australia,Internal,0
795,0012e0000037tVJAAY,Business Organization,Education,Not for profit,Australia,Internal,0
796,0012e0000037tVKAAY,Business Organization,Education,Not for profit,Australia,Internal,0
797,0012e0000037tVLAAY,Business Organization,Education,Not for profit,Australia,Internal,0
798,0012e0000037tVMAAY,Business Organization,Education,Not for profit,Australia,Internal,0
799,0012e0000037tVNAAY,Business Organization,Education,Not for profit,Australia,Internal,0
800,0012e0000037tVOAAY,Business Organization,Education,Not for profit,Australia,Internal,0
801,0012e0000037tVPAAY,Business Organization,Education,Not for profit,Australia,Internal,0
802,0012e0000037tVQAAY,Business Organization,Education,Not for profit,Australia,Internal,0
803,0012e0000037tVRAAY,Business Organization,Education,Not for profit,Australia,Internal,0
804,0012e0000037tVSAAY,Business Organization,Education,Not for profit,Australia,Internal,0
805,0012e0000037tVTAAY,Business Organization,Education,Not for profit,Australia,Internal,0
806,0012e0000037tVUAAY,Business Organization,Education,Not for profit,Australia,Internal,0
807,0012e0000037tVVAAY,Business Organization,Education,Not for profit,Australia,Internal,0
808,0012e0000037tVWAAY,Business Organization,Education,Not for profit,Australia,Internal,0
809,0012e0000037tVXAAY,Business Organization,Education,Not for profit,Australia,Internal,0
810,0012e0000037tVYAAY,Business Organization,Education,Not for profit,Australia,Internal,0
811,0012e0000037tVhAAI,Business Organization,Education,Not for profit,Australia,Internal,0
812,0012e0000037tViAAI,Business Organization,Education,Not for profit,Australia,Internal,0
813,0012e0000037tVjAAI,Business Organization,Education,Not for profit,Australia,Internal,0
814,0012e0000037tafAAA,Business Organization,Education,Not for profit,Australia,Internal,0
815,0012e0000037tahAAA,Business Organization,Education,Not for profit,Australia,Internal,0
816,0012e0000037tanAAA,Business Organization,Education,Not for profit,Australia,Internal,0
817,0012e0000037taoAAA,Business Organization,Education,Not for profit,Australia,Internal,0
818,0012e0000037tasAAA,Business Organization,Education,Not for profit,Australia,Internal,0
819,0012e0000037tatAAA,Business Organization,Education,Not for profit,Australia,Internal,0
820,0012e0000037taxAAA,Business Organization,Education,Not for profit,Australia,Internal,0
821,0012e0000037tayAAA,Business Organization,Education,Not for profit,Australia,Internal,0
822,0012e0000037tazAAA,Business Organization,Education,Not for profit,Australia,Internal,0
823,0012e0000037tb0AAA,Business Organization,Education,Not for profit,Australia,Internal,0
824,0012e0000037tb1AAA,Business Organization,Education,Not for profit,Australia,Internal,0
825,0012e0000037tb2AAA,Business Organization,Education,Not for profit,Australia,Internal,0
826,0012e0000037tb3AAA,Business Organization,Education,Not for profit,Australia,Internal,0
827,0012e0000037tb4AAA,Business Organization,Education,Not for profit,Australia,Internal,0
828,0012e0000037tb5AAA,Business Organization,Education,Not for profit,Australia,Internal,0
829,0012e0000037tb7AAA,Business Organization,Education,Not for profit,Australia,Internal,0
830,0012e0000037tb9AAA,Business Organization,Education,Not for profit,Australia,Internal,0
831,0012e0000037tbBAAQ,Business Organization,Education,Not for profit,Australia,Internal,0
832,0012e0000037tbDAAQ,Business Organization,Education,Not for profit,Australia,Internal,0
833,0012e0000037tbEAAQ,Business Organization,Education,Not for profit,Australia,Internal,0
834,0012e0000037tbLAAQ,Business Organization,Education,Not for profit,Australia,Internal,0
835,0012e0000037tbMAAQ,Business Organization,Education,Not for profit,Australia,Internal,0
836,0012e0000037tbOAAQ,Business Organization,Education,Not for profit,Australia,Internal,0
837,0012e0000037tbSAAQ,Business Organization,Education,Not for profit,Australia,Internal,0
838,0012e0000037tbTAAQ,Business Organization,Education,Not for profit,Australia,Internal,0
839,0012e0000037tbUAAQ,Business Organization,Education,Not for profit,Australia,Internal,0
840,0012e0000037tbaAAA,Business Organization,Education,Not for profit,Australia,Internal,0
841,0012e0000037tbpAAA,Business Organization,Education,Not for profit,Australia,Internal,0
842,0012e0000037tbqAAA,Business Organization,Education,Not for profit,Australia,Internal,0
843,0012e0000037tbrAAA,Business Organization,Education,Not for profit,Australia,Internal,0
844,0012e0000037tbwAAA,Business Organization,Education,Not for profit,Australia,Internal,0
845,0012e0000037tbzAAA,Business Organization,Education,Not for profit,Australia,Internal,0
846,0012e0000037tc0AAA,Business Organization,Education,Not for profit,Australia,Internal,0
847,0012e0000037tc2AAA,Business Organization,Education,Not for profit,Australia,Internal,0
848,0012e0000037tc4AAA,Business Organization,Education,Not for profit,Australia,Internal,0
849,0012e0000037tc8AAA,Business Organization,Education,Not for profit,Australia,Internal,0
850,0012e0000037tcCAAQ,Business Organization,Education,Not for profit,Australia,Internal,0
851,0012e0000037tcEAAQ,Business Organization,Education,Not for profit,Australia,Internal,0
852,0012e0000037tcHAAQ,Business Organization,Education,Not for profit,Australia,Internal,0
853,0012e0000037tcKAAQ,Business Organization,Education,Not for profit,Australia,Internal,0
854,0012e0000037tcLAAQ,Business Organization,Education,Not for profit,Australia,Internal,0
855,0012e0000037tcRAAQ,Business Organization,Education,Not for profit,Australia,Internal,0
856,0012e0000037tcTAAQ,Business Organization,Education,Not for profit,Australia,Internal,0
857,0012e0000037tcZAAQ,Business Organization,Education,Not for profit,Australia,Internal,0
858,0012e0000037tccAAA,Business Organization,Education,Not for profit,Australia,Internal,0
859,0012e0000037tcfAAA,Business Organization,Education,Not for profit,Australia,Internal,0
860,0012e0000037tchAAA,Business Organization,Education,Not for profit,Australia,Internal,0
861,0012e0000037tcjAAA,Business Organization,Education,Not for profit,Australia,Internal,0
862,0012e0000037tckAAA,Business Organization,Education,Not for profit,Australia,Internal,0
863,0012e0000037tclAAA,Business Organization,Education,Not for profit,Australia,Internal,0
864,0012e000003A6DsAAK,Business Organization,Services,Not for profit,Australia,External,0
865,0012e000003A6EBAA0,Business Organization,Services,Not for profit,Australia,External,0
866,0012e000003A6EPAA0,Business Organization,Health,Government: Australia: Federal,Australia,External,0
867,0012e000003A6EQAA0,Business Organization,Health,Not for profit,Australia,External,1
868,0012e000003A6ESAA0,Business Organization,Health,Not for profit,Australia,External,0
869,0012e000003A6ETAA0,Business Organization,Health,Government: Australia: Local & State,Australia,External,0
870,0012e000003A6EUAA0,Business Organization,Services,University,Italy,External,0
871,0012e000003A6EVAA0,Business Organization,Health,Multinational / Other Large Corporate,Australia,External,0
872,0012e000003A6EWAA0,Business Organization,Health,SME (small to medium enterprise),Australia,External,0
873,0012e000003A6EXAA0,Business Organization,Health,Multinational / Other Large Corporate,Australia,External,0
874,0012e000003A6EYAA0,Business Organization,Health,Government: Australia: Local & State,Australia,External,0
875,0012e000003A6EZAA0,Business Organization,Health,Government: International,India,External,0
876,0012e000003A6EcAAK,Business Organization,Public Administration,Government: Australia: Federal,China,External,1
877,0012e000003A6EdAAK,Business Organization,Public Administration,Government: Australia: Local & State,Australia,External,0
878,0012e000003A6EeAAK,Business Organization,Public Administration,Government: Australia: Federal,India,External,0
879,0012e000003A6EhAAK,Business Organization,Public Administration,Government: Australia: Local & State,Australia,External,0
880,0012e000003A6EiAAK,Business Organization,Defence,Government: Australia: Federal,Australia,External,0
881,0012e000003A6EjAAK,Business Organization,Public Administration,Government: Australia: Federal,Australia,External,1
882,0012e000003A6ElAAK,Business Organization,Public Administration,Government: Australia: Federal,Australia,External,1
883,0012e000003A6EmAAK,Business Organization,Services,Not for profit,Australia,External,0
884,0012e000003A6EnAAK,Business Organization,Services,Government: Australia: Federal,Australia,External,1
885,0012e000003A6EpAAK,Business Organization,Health,Government: Australia: Local & State,Australia,External,1
886,0012e000003A6EqAAK,Business Organization,Manufacturing & R&D,SME (small to medium enterprise),Australia,External,0
887,0012e000003A6ErAAK,Business Organization,Defence,Government: Australia: Federal,Australia,External,0
888,0012e000003A6ExAAK,Business Organization,Agriculture & Horticulture,Not for profit,Australia,External,0
889,0012e000003A6F1AAK,Business Organization,Health,Multinational / Other Large Corporate,United States of America,External,0
890,0012e000003A6F2AAK,Business Organization,Services,Government: Australia: Federal,Australia,External,1
891,0012e000003A6F7AAK,Business Organization,Services,University,Australia,External,0
892,0012e000003A6FBAA0,Business Organization,Health,SME (small to medium enterprise),Finland,External,0
893,0012e000003A6FDAA0,Business Organization,Defence,Multinational / Other Large Corporate,Australia,External,1
894,0012e000003A6FEAA0,Business Organization,Construction & Construction Materials,SME (small to medium enterprise),Australia,External,0
895,0012e000003A6FIAA0,Business Organization,Services,Multinational / Other Large Corporate,China,External,0
896,0012e000003A6FNAA0,Business Organization,Mining & Refining,SME (small to medium enterprise),Australia,External,0
897,0012e000003A6FUAA0,Business Organization,Public Administration,Not for profit,Australia,External,0
898,0012e000003A6FWAA0,Business Organization,Technology: IT & Telephone Services,SME (small to medium enterprise),Israel,External,0
899,0012e000003A6FbAAK,Business Organization,Energy & Utilities,Government: Australia: Local & State,Australia,External,1
900,0012e000003A6FcAAK,Business Organization,Services,SME (small to medium enterprise),Australia,External,0
901,0012e000003A6FdAAK,Business Organization,Health,Multinational / Other Large Corporate,France,External,0
902,0012e000003A6FeAAK,Business Organization,Services,University,Australia,External,0
